time_ms,ch1_v,ch2_v
746,4.42,3.70
747,4.42,3.70
748,4.42,3.70
749,4.42,3.70
751,4.42,3.70
752,4.42,3.70
753,4.42,3.70
754,4.42,3.70
755,4.42,3.70
756,4.42,3.70
757,4.43,3.70
758,4.43,3.70
759,4.43,3.70
760,4.43,3.70
761,4.43,3.70
762,4.43,3.70
763,4.43,3.70
764,4.43,3.70
765,4.43,3.70
768,4.43,3.70
769,4.43,3.70
770,4.43,3.70
771,4.44,3.70
772,4.44,3.70
773,4.44,3.70
774,4.44,3.70
775,4.44,3.70
776,4.44,3.70
777,4.44,3.70
778,4.44,3.70
779,4.44,3.70
780,4.44,3.70
781,4.44,3.69
783,4.43,3.69
784,4.43,3.69
785,4.43,3.69
786,4.43,3.69
787,4.43,3.69
788,4.43,3.69
789,4.43,3.69
790,4.42,3.69
791,4.42,3.69
792,4.42,3.69
793,4.42,3.69
794,4.42,3.70
795,4.42,3.70
797,4.42,3.70
798,4.42,3.70
799,4.42,3.70
800,4.42,3.70
801,4.42,3.70
802,4.42,3.70
803,4.42,3.70
804,4.42,3.70
805,4.42,3.70
806,4.41,3.70
807,4.41,3.70
808,4.41,3.70
809,4.41,3.70
811,4.41,3.70
813,4.41,3.70
814,4.41,3.70
815,4.41,3.70
816,4.41,3.70
817,4.41,3.70
818,4.41,3.70
819,4.41,3.70
820,4.41,3.70
821,4.41,3.70
822,4.41,3.70
823,4.42,3.70
824,4.42,3.70
825,4.42,3.70
826,4.42,3.70
828,4.42,3.70
829,4.43,3.71
830,4.43,3.70
831,4.43,3.71
832,4.44,3.71
833,4.44,3.71
834,4.44,3.71
835,4.45,3.71
836,4.46,3.71
837,4.46,3.71
838,4.46,3.70
839,4.46,3.70
840,4.46,3.70
841,4.46,3.70
843,4.46,3.70
844,4.46,3.70
845,4.45,3.70
846,4.45,3.70
847,4.44,3.70
848,4.44,3.70
849,4.44,3.70
850,4.44,3.70
851,4.43,3.70
852,4.43,3.71
854,4.43,3.71
855,4.43,3.71
856,4.43,3.71
857,4.43,3.71
859,4.42,3.71
860,4.42,3.72
861,4.42,3.72
862,4.42,3.72
863,4.42,3.72
864,4.42,3.72
865,4.41,3.72
866,4.41,3.72
867,4.41,3.72
868,4.41,3.72
869,4.41,3.72
870,4.41,3.72
871,4.41,3.72
873,4.41,3.71
874,4.41,3.72
875,4.41,3.72
876,4.41,3.72
877,4.41,3.72
878,4.41,3.72
879,4.41,3.72
880,4.41,3.72
881,4.41,3.72
882,4.42,3.71
883,4.42,3.72
884,4.42,3.71
885,4.42,3.72
887,4.42,3.72
888,4.42,3.72
889,4.42,3.72
890,4.42,3.72
891,4.42,3.71
892,4.42,3.71
893,4.42,3.72
894,4.42,3.72
896,4.42,3.72
897,4.42,3.72
898,4.42,3.72
899,4.42,3.73
900,4.42,3.73
902,4.42,3.73
903,4.43,3.73
904,4.43,3.73
905,4.43,3.73
906,4.43,3.73
907,4.43,3.73
908,4.43,3.73
909,4.44,3.73
910,4.44,3.73
911,4.44,3.73
912,4.44,3.73
913,4.44,3.73
914,4.44,3.73
916,4.44,3.73
917,4.44,3.73
918,4.44,3.73
919,4.44,3.73
920,4.44,3.73
921,4.44,3.73
922,4.44,3.73
923,4.44,3.73
924,4.44,3.73
925,4.44,3.73
926,4.44,3.74
927,4.44,3.74
928,4.44,3.74
930,4.43,3.74
931,4.43,3.74
932,4.43,3.74
933,4.43,3.74
934,4.43,3.74
935,4.43,3.74
936,4.43,3.74
937,4.43,3.74
939,4.43,3.74
940,4.43,3.74
941,4.43,3.74
942,4.43,3.74
943,4.43,3.74
945,4.43,3.74
946,4.43,3.74
947,4.43,3.74
948,4.43,3.74
949,4.43,3.74
950,4.43,3.74
951,4.43,3.74
952,4.43,3.74
953,4.43,3.74
954,4.43,3.74
955,4.43,3.74
956,4.43,3.74
957,4.43,3.74
959,4.42,3.74
960,4.42,3.74
961,4.42,3.75
962,4.42,3.75
963,4.42,3.75
964,4.42,3.75
965,4.42,3.75
966,4.42,3.75
967,4.42,3.75
968,4.42,3.75
969,4.42,3.75
970,4.43,3.75
971,4.43,3.75
973,4.43,3.75
974,4.43,3.74
975,4.43,3.74
976,4.43,3.74
977,4.43,3.74
978,4.43,3.74
979,4.43,3.74
980,4.43,3.74
982,4.44,3.75
983,4.45,3.75
984,4.45,3.75
985,4.46,3.75
986,4.46,3.75
988,4.46,3.75
989,4.47,3.75
990,4.47,3.75
991,4.47,3.74
992,4.47,3.74
993,4.47,3.74
994,4.47,3.74
995,4.47,3.74
996,4.47,3.74
997,4.47,3.73
998,4.47,3.73
999,4.47,3.73
1000,4.47,3.73
1002,4.46,3.73
1003,4.46,3.73
1004,4.46,3.73
1005,4.45,3.73
1006,4.45,3.73
1007,4.45,3.74
1008,4.45,3.74
1009,4.45,3.74
1011,4.44,3.75
1012,4.44,3.75
1013,4.44,3.75
1014,4.44,3.75
1015,4.44,3.75
1016,4.44,3.75
1017,4.44,3.75
1018,4.44,3.75
1020,4.44,3.74
1021,4.44,3.74
1022,4.45,3.74
1024,4.45,3.74
1025,4.46,3.74
1026,4.46,3.74
1027,4.47,3.74
1028,4.47,3.74
1030,4.47,3.74
1031,4.47,3.73
1032,4.46,3.73
1033,4.46,3.73
1034,4.46,3.73
1035,4.45,3.73
1036,4.45,3.73
1037,4.45,3.73
1039,4.45,3.74
1040,4.45,3.74
1041,4.45,3.74
1042,4.45,3.74
1043,4.44,3.73
1044,4.44,3.73
1045,4.44,3.73
1046,4.45,3.74
1048,4.45,3.74
1049,4.46,3.74
1050,4.46,3.74
1051,4.46,3.74
1052,4.46,3.74
1053,4.46,3.74
1054,4.46,3.74
1055,4.46,3.74
1057,4.46,3.73
1058,4.46,3.73
1059,4.45,3.73
1060,4.45,3.73
1061,4.45,3.73
1062,4.45,3.73
1063,4.46,3.74
1064,4.47,3.74
1067,4.47,3.74
1068,4.48,3.75
1069,4.49,3.74
1070,4.50,3.74
1071,4.51,3.74
1072,4.51,3.74
1073,4.51,3.74
1074,4.51,3.73
1076,4.50,3.73
1077,4.50,3.72
1078,4.50,3.72
1079,4.50,3.72
1080,4.49,3.72
1081,4.50,3.73
1082,4.50,3.73
1083,4.50,3.73
1085,4.50,3.73
1086,4.51,3.73
1087,4.51,3.72
1088,4.51,3.72
1089,4.51,3.72
1090,4.50,3.71
1091,4.50,3.71
1092,4.50,3.71
1094,4.49,3.71
1095,4.48,3.71
1096,4.48,3.71
1097,4.48,3.71
1098,4.48,3.72
1099,4.47,3.72
1100,4.47,3.73
1101,4.47,3.73
1103,4.47,3.73
1104,4.46,3.73
1105,4.46,3.73
1106,4.46,3.73
1107,4.46,3.73
1108,4.46,3.73
1110,4.46,3.73
1111,4.46,3.73
1113,4.46,3.74
1114,4.47,3.74
1115,4.47,3.73
1116,4.48,3.73
1117,4.48,3.73
1118,4.48,3.73
1119,4.48,3.72
1120,4.48,3.72
1122,4.48,3.71
1123,4.48,3.71
1124,4.47,3.71
1125,4.47,3.71
1126,4.46,3.71
1127,4.46,3.71
1128,4.46,3.72
1129,4.46,3.72
1131,4.45,3.73
1132,4.45,3.73
1133,4.45,3.74
1134,4.45,3.74
1135,4.45,3.75
1136,4.45,3.75
1137,4.45,3.75
1138,4.45,3.75
1140,4.45,3.75
1141,4.45,3.75
1142,4.46,3.75
1143,4.46,3.74
1144,4.47,3.74
1145,4.47,3.74
1146,4.48,3.74
1147,4.48,3.74
1149,4.48,3.74
1150,4.47,3.73
1152,4.47,3.73
1153,4.46,3.73
1154,4.45,3.73
1155,4.45,3.74
1156,4.45,3.74
1157,4.45,3.75
1159,4.45,3.75
1160,4.45,3.76
1161,4.46,3.76
1162,4.47,3.76
